2026-07-23 23:54:31,254 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:23,492 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:23,497 | PUT http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-24 01:07:23,501 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:23,505 | DELETE http://testserver/urls/TtFgCY | UA: testclient | IP: testclient
2026-07-24 01:07:23,507 | PUT http://testserver/urls/TtFgCY | UA: testclient | IP: testclient
2026-07-24 01:07:23,512 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:23,515 | PUT http://testserver/urls/5fKj5z | UA: testclient | IP: testclient
2026-07-24 01:07:23,519 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:23,521 | GET http://testserver/redirect?code=mexR8F | UA: testclient | IP: testclient
2026-07-24 01:07:23,524 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:23,529 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:23,531 | PUT http://testserver/urls/WwRRBe | UA: testclient | IP: testclient
2026-07-24 01:07:23,536 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:23,724 | PUT http://testserver/urls/GB8Aun | UA: testclient | IP: testclient
2026-07-24 01:07:23,726 | GET http://testserver/redirect?code=GB8Aun | UA: testclient | IP: testclient
2026-07-24 01:07:23,916 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:24,105 | GET http://testserver/redirect?code=eobDxx&password=secret1 | UA: testclient | IP: testclient
2026-07-24 01:07:24,302 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:24,490 | GET http://testserver/redirect?code=rzgph5&password=wrongpass | UA: testclient | IP: testclient
2026-07-24 01:07:24,681 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:24,684 | DELETE http://testserver/urls/IfzGb9 | UA: testclient | IP: testclient
2026-07-24 01:07:24,686 | GET http://testserver/redirect?code=IfzGb9 | UA: testclient | IP: testclient
2026-07-24 01:07:24,876 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:24,879 | GET http://testserver/redirect?code=cCEPKU | UA: testclient | IP: testclient
2026-07-24 01:07:24,884 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:24,886 | GET http://testserver/redirect?code=HJRnwS | UA: testclient | IP: testclient
2026-07-24 01:07:25,074 | PUT http://testserver/urls/HJRnwS | UA: testclient | IP: testclient
2026-07-24 01:07:25,076 | GET http://testserver/redirect?code=HJRnwS | UA: testclient | IP: testclient
2026-07-24 01:07:25,270 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,272 | GET http://testserver/redirect?code=lXf16H | UA: testclient | IP: testclient
2026-07-24 01:07:25,275 | PUT http://testserver/urls/lXf16H | UA: testclient | IP: testclient
2026-07-24 01:07:25,278 | GET http://testserver/redirect?code=lXf16H | UA: testclient | IP: testclient
2026-07-24 01:07:25,280 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,283 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,286 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,288 | GET http://testserver/redirect | UA: testclient | IP: testclient
2026-07-24 01:07:25,291 | GET http://testserver/redirect?code= | UA: testclient | IP: testclient
2026-07-24 01:07:25,295 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,299 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,302 | GET http://testserver/redirect?code=Rtpnlf | UA: testclient | IP: testclient
2026-07-24 01:07:25,307 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,310 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,319 | GET http://testserver/urls?size=1000 | UA: testclient | IP: testclient
2026-07-24 01:07:25,506 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,509 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:07:25,513 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,516 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,519 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,522 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,525 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,529 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-24 01:07:25,533 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,536 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,538 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,542 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,544 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,547 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-24 01:07:25,551 | GET http://testserver/urls?page=2&size=2 | UA: testclient | IP: testclient
2026-07-24 01:07:25,555 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,558 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,560 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,564 | GET http://testserver/urls?page=1&size=1 | UA: testclient | IP: testclient
2026-07-24 01:07:25,567 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:07:25,569 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:07:25,571 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:07:25,574 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:07:25,575 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:07:25,577 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:07:25,582 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,584 | GET http://testserver/redirect?code=cjGWGS | UA: testclient | IP: testclient
2026-07-24 01:07:25,587 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,590 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,596 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:07:25,604 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:07:25,607 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:07:25,611 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:07:25,616 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:07:25,621 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:25,624 | GET http://testserver/redirect?code=m6Ityq | UA: testclient | IP: testclient
2026-07-24 01:07:52,580 | DELETE http://testserver/urls/some-nonexistent-code | UA: testclient | IP: testclient
2026-07-24 01:07:52,585 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:07:52,587 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,767 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,770 | GET http://testserver/redirect?code=d195pk | UA: testclient | IP: testclient
2026-07-24 01:08:00,776 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,780 | DELETE http://testserver/urls/GG3egU | UA: testclient | IP: testclient
2026-07-24 01:08:00,782 | GET http://testserver/redirect?code=GG3egU | UA: testclient | IP: testclient
2026-07-24 01:08:00,785 | DELETE http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-24 01:08:00,787 | GET http://testserver/redirect?code=nonexistent123 | UA: testclient | IP: testclient
2026-07-24 01:08:00,791 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,793 | GET http://testserver/redirect?code=gS4sKR | UA: testclient | IP: testclient
2026-07-24 01:08:00,796 | GET http://testserver/redirect?code=gS4sKR | UA: testclient | IP: testclient
2026-07-24 01:08:00,799 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,802 | GET http://testserver/redirect?code=SYwRrz | UA: testclient | IP: testclient
2026-07-24 01:08:00,806 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,809 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,811 | GET http://testserver/redirect?code=RN33YX | UA: testclient | IP: testclient
2026-07-24 01:08:00,813 | GET http://testserver/redirect?code=0eG6nj | UA: testclient | IP: testclient
2026-07-24 01:08:00,816 | GET http://testserver/redirect?code=RN33YX | UA: testclient | IP: testclient
2026-07-24 01:08:00,820 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,823 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,827 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,830 | DELETE http://testserver/urls/W7tdVM | UA: testclient | IP: testclient
2026-07-24 01:08:00,831 | GET http://testserver/redirect?code=W7tdVM | UA: testclient | IP: testclient
2026-07-24 01:08:00,835 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,839 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,841 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,845 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,848 | DELETE http://testserver/urls/JcoBse | UA: testclient | IP: testclient
2026-07-24 01:08:00,850 | GET http://testserver/redirect?code=JcoBse | UA: testclient | IP: testclient
2026-07-24 01:08:00,854 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,856 | DELETE http://testserver/urls/C46rNZ | UA: testclient | IP: testclient
2026-07-24 01:08:00,858 | GET http://testserver/redirect?code=C46rNZ | UA: testclient | IP: testclient
2026-07-24 01:08:00,862 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,866 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,868 | DELETE http://testserver/urls/lIRHBe | UA: testclient | IP: testclient
2026-07-24 01:08:00,872 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,874 | GET http://testserver/redirect?code=1MNrcE | UA: testclient | IP: testclient
2026-07-24 01:08:00,879 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,882 | GET http://testserver/redirect?code=zadrxE | UA: testclient | IP: testclient
2026-07-24 01:08:00,885 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,888 | GET http://testserver/redirect?code=WcZzCH | UA: testclient | IP: testclient
2026-07-24 01:08:00,890 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,894 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,896 | GET http://testserver/redirect?code=IVxafe | UA: testclient | IP: testclient
2026-07-24 01:08:00,900 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,902 | GET http://testserver/redirect?code=my-article-68207b9d | UA: testclient | IP: testclient
2026-07-24 01:08:00,906 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,908 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,911 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,913 | DELETE http://testserver/urls/dead-38cf7ba5 | UA: testclient | IP: testclient
2026-07-24 01:08:00,915 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,919 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,924 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:08:00,927 | GET http://testserver/redirect?code=vNsoqf | UA: testclient | IP: testclient
2026-07-24 01:08:00,929 | GET http://testserver/redirect?code=7cxefe | UA: testclient | IP: testclient
2026-07-24 01:08:00,931 | GET http://testserver/redirect?code=xDjLy5 | UA: testclient | IP: testclient
2026-07-24 01:08:00,935 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,939 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:08:00,942 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:08:00,945 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:08:00,948 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:08:00,951 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:08:00,961 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:08:00,965 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,968 | PUT http://testserver/urls/CopIqu | UA: testclient | IP: testclient
2026-07-24 01:08:00,970 | GET http://testserver/redirect?code=CopIqu | UA: testclient | IP: testclient
2026-07-24 01:08:00,974 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,977 | PUT http://testserver/urls/9S6E03 | UA: testclient | IP: testclient
2026-07-24 01:08:00,981 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,984 | PUT http://testserver/urls/d29JVU | UA: testclient | IP: testclient
2026-07-24 01:08:00,986 | GET http://testserver/redirect?code=d29JVU | UA: testclient | IP: testclient
2026-07-24 01:08:00,989 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:00,991 | GET http://testserver/redirect?code=0BqXyB | UA: testclient | IP: testclient
2026-07-24 01:08:00,994 | PUT http://testserver/urls/0BqXyB | UA: testclient | IP: testclient
2026-07-24 01:08:00,996 | GET http://testserver/redirect?code=0BqXyB | UA: testclient | IP: testclient
2026-07-24 01:08:01,000 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,004 | PUT http://testserver/urls/3R2Sis | UA: testclient | IP: testclient
2026-07-24 01:08:01,006 | GET http://testserver/redirect?code=3R2Sis | UA: testclient | IP: testclient
2026-07-24 01:08:01,010 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,012 | PUT http://testserver/urls/Ni9v51 | UA: testclient | IP: testclient
2026-07-24 01:08:01,015 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,019 | PUT http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-24 01:08:01,022 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,025 | DELETE http://testserver/urls/fCg4F6 | UA: testclient | IP: testclient
2026-07-24 01:08:01,027 | PUT http://testserver/urls/fCg4F6 | UA: testclient | IP: testclient
2026-07-24 01:08:01,031 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,033 | PUT http://testserver/urls/esSbUo | UA: testclient | IP: testclient
2026-07-24 01:08:01,037 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,039 | GET http://testserver/redirect?code=lZT45x | UA: testclient | IP: testclient
2026-07-24 01:08:01,042 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,045 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,047 | PUT http://testserver/urls/cOJ033 | UA: testclient | IP: testclient
2026-07-24 01:08:01,051 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,223 | PUT http://testserver/urls/ICsEEf | UA: testclient | IP: testclient
2026-07-24 01:08:01,225 | GET http://testserver/redirect?code=ICsEEf | UA: testclient | IP: testclient
2026-07-24 01:08:01,397 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,569 | GET http://testserver/redirect?code=UKB8qr&password=secret1 | UA: testclient | IP: testclient
2026-07-24 01:08:01,742 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:01,911 | GET http://testserver/redirect?code=OMqHR5&password=wrongpass | UA: testclient | IP: testclient
2026-07-24 01:08:02,084 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,087 | DELETE http://testserver/urls/g4TzrH | UA: testclient | IP: testclient
2026-07-24 01:08:02,089 | GET http://testserver/redirect?code=g4TzrH | UA: testclient | IP: testclient
2026-07-24 01:08:02,261 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,264 | GET http://testserver/redirect?code=idev4H | UA: testclient | IP: testclient
2026-07-24 01:08:02,269 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,271 | GET http://testserver/redirect?code=THoK97 | UA: testclient | IP: testclient
2026-07-24 01:08:02,443 | PUT http://testserver/urls/THoK97 | UA: testclient | IP: testclient
2026-07-24 01:08:02,445 | GET http://testserver/redirect?code=THoK97 | UA: testclient | IP: testclient
2026-07-24 01:08:02,619 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,621 | GET http://testserver/redirect?code=yivh9X | UA: testclient | IP: testclient
2026-07-24 01:08:02,624 | PUT http://testserver/urls/yivh9X | UA: testclient | IP: testclient
2026-07-24 01:08:02,627 | GET http://testserver/redirect?code=yivh9X | UA: testclient | IP: testclient
2026-07-24 01:08:02,629 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,632 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,635 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,636 | GET http://testserver/redirect | UA: testclient | IP: testclient
2026-07-24 01:08:02,639 | GET http://testserver/redirect?code= | UA: testclient | IP: testclient
2026-07-24 01:08:02,644 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,647 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,649 | GET http://testserver/redirect?code=MrOGjr | UA: testclient | IP: testclient
2026-07-24 01:08:02,654 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,657 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,666 | GET http://testserver/urls?size=1000 | UA: testclient | IP: testclient
2026-07-24 01:08:02,840 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,844 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:08:02,848 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,851 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,854 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,857 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,860 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,863 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-24 01:08:02,867 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,870 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,873 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,876 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,879 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,883 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-24 01:08:02,886 | GET http://testserver/urls?page=2&size=2 | UA: testclient | IP: testclient
2026-07-24 01:08:02,889 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,892 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,895 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,898 | GET http://testserver/urls?page=1&size=1 | UA: testclient | IP: testclient
2026-07-24 01:08:02,901 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:08:02,903 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:08:02,905 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:08:02,907 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:08:02,909 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:08:02,911 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:08:02,915 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,918 | GET http://testserver/redirect?code=J3tKyj | UA: testclient | IP: testclient
2026-07-24 01:08:02,921 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,923 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,929 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:08:02,936 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:08:02,939 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:08:02,943 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-24 01:08:02,948 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-24 01:08:02,953 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:08:02,956 | GET http://testserver/redirect?code=bNdcZq | UA: testclient | IP: testclient
2026-07-24 01:09:28,976 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:09:30,495 | GET http://testserver/redirect?code=8rqNRD | UA: testclient | IP: testclient
2026-07-24 01:09:33,560 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:09:35,884 | DELETE http://testserver/urls/AboAxM | UA: testclient | IP: testclient
2026-07-24 01:09:36,759 | GET http://testserver/redirect?code=AboAxM | UA: testclient | IP: testclient
2026-07-24 01:09:39,805 | DELETE http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-24 01:09:41,285 | GET http://testserver/redirect?code=nonexistent123 | UA: testclient | IP: testclient
2026-07-24 01:09:42,866 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:09:45,202 | GET http://testserver/redirect?code=s2DR7H | UA: testclient | IP: testclient
2026-07-24 01:09:46,799 | GET http://testserver/redirect?code=s2DR7H | UA: testclient | IP: testclient
2026-07-24 01:09:49,131 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:09:50,624 | GET http://testserver/redirect?code=k80jjm | UA: testclient | IP: testclient
2026-07-24 01:09:52,235 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:09:53,770 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:09:55,402 | GET http://testserver/redirect?code=TaOfVn | UA: testclient | IP: testclient
2026-07-24 01:09:56,954 | GET http://testserver/redirect?code=30tXH4 | UA: testclient | IP: testclient
2026-07-24 01:09:58,551 | GET http://testserver/redirect?code=TaOfVn | UA: testclient | IP: testclient
2026-07-24 01:10:01,644 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:03,207 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:07,078 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:09,307 | DELETE http://testserver/urls/zU1Flq | UA: testclient | IP: testclient
2026-07-24 01:10:10,037 | GET http://testserver/redirect?code=zU1Flq | UA: testclient | IP: testclient
2026-07-24 01:10:14,168 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:16,553 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:18,048 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:21,048 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:23,388 | DELETE http://testserver/urls/mLBTsH | UA: testclient | IP: testclient
2026-07-24 01:10:24,904 | GET http://testserver/redirect?code=mLBTsH | UA: testclient | IP: testclient
2026-07-24 01:10:28,905 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:30,530 | DELETE http://testserver/urls/i2Sskt | UA: testclient | IP: testclient
2026-07-24 01:10:32,884 | GET http://testserver/redirect?code=i2Sskt | UA: testclient | IP: testclient
2026-07-24 01:10:35,890 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:39,065 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:41,323 | DELETE http://testserver/urls/xGkpwq | UA: testclient | IP: testclient
2026-07-24 01:10:43,612 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:45,910 | GET http://testserver/redirect?code=qNNZnW | UA: testclient | IP: testclient
2026-07-24 01:10:47,402 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:49,185 | GET http://testserver/redirect?code=l67lec | UA: testclient | IP: testclient
2026-07-24 01:10:50,689 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:52,452 | GET http://testserver/redirect?code=RBpHhR | UA: testclient | IP: testclient
2026-07-24 01:10:53,372 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:54,956 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:10:57,307 | GET http://testserver/redirect?code=rEMzAU | UA: testclient | IP: testclient
2026-07-24 01:10:59,816 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:11:01,375 | GET http://testserver/redirect?code=my-article-3dd82145 | UA: testclient | IP: testclient
2026-07-24 01:11:03,634 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:11:04,423 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:11:08,340 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:11:10,603 | DELETE http://testserver/urls/dead-a758d44e | UA: testclient | IP: testclient
2026-07-24 01:11:11,386 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:11:12,880 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:11:19,193 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:11:20,769 | GET http://testserver/redirect?code=hpsblB | UA: testclient | IP: testclient
2026-07-24 01:11:22,462 | GET http://testserver/redirect?code=F3XPo8 | UA: testclient | IP: testclient
2026-07-24 01:11:23,952 | GET http://testserver/redirect?code=TmdpIw | UA: testclient | IP: testclient
2026-07-24 01:11:26,973 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:11:31,662 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:11:33,176 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:11:34,977 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:11:36,512 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:11:39,692 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:11:48,472 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-24 01:11:51,478 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-24 01:11:53,715 | PUT http://testserver/urls/eaBzg5 | UA: testclient | IP: testclient
2026-07-24 01:11:55,208 | GET http://testserver/redirect?code=eaBzg5 | UA: testclient | IP: testclient
2026-07-24 01:11:58,288 | POST http://testserver/shorten | UA: testclient | IP: testclient
